id,product_name,brand_name,short_description,original_price,price_after_voucher,discount_rate,discount_price,quantity_sold,rating_average,review_count,warranty_info,return_policy,url_img,date
271801317,"Máy tính bảng siêu bền Oukitel RT6 (chống nước,chống va đập,pin 20000mAh,Ram 16Gb(8GB+8Gb),Rom 256GB,Màn hình 10.1"" ,FHD,Android 13,CPU MTK8788 ,Camera 16MP,sạc nhanh 33W)-hàng chính hãng",Oukitel,"Màn hình : 10,1 inch ,Độ phân giải 1200x1920 ,Mật độ điểm ảnh  224PPIHệ điều hành Android 13.0Ram 16Gb(8GB+8Gb),256GB,Hỗ trợ thẻ SD Lên đến TTBCamera Trước 16 MP ,Camera Sau 16 MPCPU MT8788, lõi...",9990000,9990000,0,0,1,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/4d/f1/67/ee756baeb2df17cf6531a85975b28e93.png,2024-11-29
276046675,Điện Thoại Oppo A3 6GB/128GB - Hàng Chính Hãng,OPPO,"Điện Thoại Oppo A3 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình sắc nét- Sở hữu màn hình IPS LCD kích thước 6.67 inch...",4990000,4489000,10,501000,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e1/23/66/e0462e71476bc6a6276dc4b5e4fc8872.jpg,2024-11-29
23142193,Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng,Panasonic,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",2250000,2250000,0,0,17,4.8,5,No warranty info,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/d4/7e/c9/72e19580d556fa02d030cc6e77d1c6fd.jpg,2024-11-29
274392442,Điện thoại Oppo A38 - Hàng chính hãng,OPPO,"Màn hình: IPS LCD 6.56"", HD+(720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4/6 GBBộ nhớ trong: 128 GB...",4990000,4389000,12,601000,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/2c/8d/fe/99ed9b3ca506ee47c478057454ffaf6c.jpg,2024-11-29
273185467,Điện thoại Samsung A05 4GB - hàng chính hãng,Samsung,"ĐẶC ĐIỂM NỔI BẬT - Thoả sức chìm đắm trong không gian giải trí sống động - Màn hình lớn 6.7"""" IPS hiển thị sắc nétVận hành tác vụ mượt mà như mong đợi - Trải nghiệm chơi game tương đối tốt với chi...",3037000,3037000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5b/4d/02/40a6f2df990383f33d249cb8a102e395.jpg,2024-11-29
276323340,Máy tính bảng Masstel Tab 8.3 (3GB/32GB) - Hàng chính hãng,Masstel,"Màn hình: IPS LCD, 8 inchCPU: MediaTek MT8765Hệ điều hành: Android 11Bộ nhớ trong: 32GBRAM: 3GBCamera chính: 5 MPCamera phụ: 5 MPDung lượng pin: 5000 mAhCổng kết nối/sạc: USB Type-CBộ sả...",1590000,1590000,0,0,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e8/89/e7/92a29f27fe6b7cfc26075dbacc86416b.jpg,2024-11-29
247730209,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,Samsung,...,7164000,7164000,0,0,3,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a4/5d/ef/972b0e2486a9f77d3e2e67e48f357780.png,2024-11-29
275746497,Điện thoại Realme Note 50 (3GB/64GB) - Hàng chính hãng,Realme,"Màn hình: IPS LCD6.74""HD+Hệ điều hành: Android 13Camera sau: Chính 13 MP & Phụ 0.08 MPCamera trước: 5 MPChip: Unisoc Tiger T612RAM: 3GBBộ nhớ trong: 64GBPin, Sạc: 5000 mAh, 10 WCổng sạc: ...",2490000,2359000,5,131000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/65/b3/bc/9dca167a57ad44ec1b7f1202e638190d.jpg,2024-11-29
275774759,Điện thoại vivo Y28 8GB/128GB - Hàng Chính Hãng,Vivo,"       Màn hìnhCông nghệ màn hình:IPS LCDĐộ phân giải:HD+ (720 x 1608 Pixels)Màn hình rộng:6.68 "" - Tần số quét 90 HzĐộ sáng tối đa:1000 nitsMặt kính cảm ứng:Kính cường lực CSGCamera sauĐộ phân gi...",5790000,5500500,5,289500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/86/c9/1b/137f73eb147956c09ffedc211794c744.jpg,2024-11-29
276032851,Điện thoại Realme Note 60 ( 6GB/128GB) - Hàng Chính Hãng,Realme,Đang cập nhật...,3890000,2850000,27,1040000,2,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/91/4b/6a/b8874e34f882daf235587506040a2e78.png,2024-11-29
276083329,Điện thoại Oppo A3x (4GB/64GB) - Hàng chính hãng,OPPO,"Màn hình: IPS LCD 6.67"", HD+, 90Hz, độ sáng tối đa 1000nitsHệ điều hành: ColorOS 14.0Camera sau: Chính 8 MP + 1 Cảm Biến FlickerCamera trước: 5 MPChipset: Snapdragon 6s 4G Gen1RAM: 4 GBBộ nhớ t...",3990000,3419000,14,571000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/95/e5/c0/eb25ee825c9ba15d7276360fde3f0ab8.jpg,2024-11-29
273430216,"Điện thoại Ulefone Armor 13 (pin khủng,pin 13.200mAh, Ram 8Gb,Rom 256Gb,chống sốc,chống va đập,nội soi,tia hồng ngoại,tia lade,loa to,học online)- hàng chính hãng",Ulefone,"Màn hình đục lỗ 6,81 inch , Độ phân giải: 1080 x 2400 FHD +Bộ xử lý MediaTek Helio G95, CPU: MediaTek MT6785Kiến trúc CPU: 2xCortex-A76 + 6xCortex-A55, quy trình 12nmTần số CPU: Octa Core, lên đến...",8980000,8980000,0,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/2a/2a/72/34e0850e3969c3b7c53ea3e1a154ec89.jpg,2024-11-29
273438458,Điện thoại Samsung Galaxy A05 (4GB/128GB)- Helio G85 - Sạc nhanh 25W - Hàng chính hãng,Samsung,"Thông số kỹ thuậtMàn hình6.7 inch, PLS LCD, HD+, 720 x 1600 PixelsCamera sau50.0 MP + 2.0 MPCamera Selfie8.0 MPRAM4 GBBộ nhớ trong128 GBCPUHelio G85Dung lượng pin5000 mAh...",3037000,3037000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/22/84/fa/5b2de1e92a461aa7a6b4dd764434cb09.jpg,2024-11-29
274840015,Máy tính bảng Samsung Galaxy Tab S9 FE Wifi 8GB/256GB - Hàng chính hãng - Giao hàng sau 20 ngày,Samsung," ""THỐNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.4GHz, 2GHzLoại CPU: 8 nhânHiển Thị: Kích cỡ (Màn hình chính): 10.9"""" (277.0mm)Độ phân giải (Màn hình chính): 2304 x 1440 (WUXGA+)Công nghệ mà...",11990000,11990000,0,0,0,4.0,1,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
275775850,Điện thoại OPPO A58 8GB - Hàng Chính Hãng,OPPO,"       Thông tin sản phẩmThị trường điện thoại di động ngày nay, OPPO A58 8GB là một trong những sản phẩm nổi bật với thiết kế vuông vức và hiện đại. Được thiết kế với mục tiêu tối ưu hóa trải ngh...",5490000,5215500,5,274500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e7/48/85/30d42acfb5da25fbb9ec4f0bf55ca9da.jpg,2024-11-29
275773439,Điện thoại Xiaomi Redmi A3 (3GB/64GB) - Hàng Chính Hãng,Xiaomi,"       Thông tin sản phẩmXiaomi Redmi A3 là một sản phẩm giá rẻ vừa được Xiaomi ra mắt trong dịp đầu năm 2024, máy nổi trội nhờ có mức giá tốt nhưng lại sở hữu một vài điểm nổi bật. Đặc biệt, máy ...",2490000,2390000,4,100000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/82/11/2b/890210aa8b594ef22e5c2615cd376152.jpg,2024-11-29
248929458,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,Samsung,"Màn hình: Super AMOLED 6.6"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 13Camera sau: 48 MP + 8 MP + 5 MPCamera trước: 13 MPChipset: MediaTek Dimensity 1080 8 nhânRAM: 8 GBB...",7164000,7164000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/de/a8/3f/5bf9beb227de68080288eb0cafb84d0d.jpg,2024-11-29
274516951,"Điện thoại Masstel izi 16 4G(LTE) , Bàn phím nổi, FM không dây - Hàng chính hãng",Masstel,Thắng thao mobile cam kếtHàng chính hãng mới 100%Bảo hành 12 tháng ở tất cả trung tâm masstel toàn quốcMáy chuẩn 4G không lo cắt sóng 2G Cấu hình sản phẩmMàn hình 1.7inchPin 1000mAhPhông...,569000,459000,19,110000,8,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/ee/9b/bf/50fb95254b1415cb002e490c5765b352.jpg,2024-11-29
206218031,Máy tính bảng viết tay Xiaomi Wicue màn hình LCD màu cầu vồng không đèn nền 12inch,Xiaomi,  Thời gian giao hàng dự kiến cho sản phẩm này là từ 7-9 ngày   Máy tính bảng viết tay Xiaomi Wicue màn hình LCD màu cầu vồng 12inch không đèn nền từ Mijia Youpin   ► ► Trước khi đặt hàng xin lưu ý...,768000,459000,40,309000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/22/79/b5/8929133a459b49a0a00bd42825236a36.jpg,2024-11-29
275774445,Máy tính bảng OPPO Pad Air WiFi 4GB/64GB - Hàng Chính Hãng,OPPO,       OPPO Pad Air là chiếc máy tính bảng đầu tiên OPPO phát hành chính hãng và kinh doanh tại thị trường Việt Nam. Với thông số khá ấn tượng cùng mức giá bán hấp dẫn giúp cho máy trở thành một đ...,5490000,5215500,5,274500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/ce/0b/40/9d01a4de7ec7c113b5e2ffe5fd7aea9d.jpg,2024-11-29
275044287,"Máy tính bảng siêu bền Ulefone Armor Pad 3 Pro (Pin 33280 mAh,chống nước,chống va đập,RAM 16GB (8+8), ROM 256GB ,camera 50MP,Màn hình 10.36 Inch)-hàng chính hãng",Ulefone,"Màn hình LCD 10,36 inch Độ phân giải: 1200 x 2000 FHD+Hệ điều hành Android 13CPU: MediaTek MT8788RAM 8GB,Rom 256GB, microSD Class 10 Lên đến 2TBPin lithium-ion polymer tích hợp 33280mAhHỗ trợ sạ...",9990000,9990000,0,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/ae/d6/e0/40b73b331db57c9634bcca6ddce4abd4.png,2024-11-29
276079477,Điện thoại OPPO Reno 12 5G 12GB/256GB Hồng - Hàng Chính Hãng,OPPO,"       Với thiết kế trẻ trung, hiện đại hòa quyện cùng khả năng AI thông minh, OPPO Reno12 Hồng mang đến một hiệu năng mạnh mẽ đáng kinh ngạc. Những ai yêu thích sự đổi mới và muốn tận hưởng công ...",12990000,12340500,5,649500,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/7a/b5/8d/70a5736ead6aea3f563b77db837d86ae.jpg,2024-11-29
275773881,Điện thoại realme Note 50 64GB - Hàng Chính Hãng,Realme,"       realme Note 50 64GB tiếp tục thu hút sự chú ý nhờ vào mức giá nổi bật và hấp dẫn của mình. Mặc dù nằm trong phân khúc giá thấp, sản phẩm này vẫn mang đến nhiều công nghệ ấn tượng, tạo nên s...",2490000,2390000,4,100000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/b2/14/3f/f85d33532b3495ddf509d1b97cf2be54.jpg,2024-11-29
271329051,"Máy tính bảng Kindle Fire MAX 11, màn hình 11 inch, RAM 4GB, CPU Octa-core 2.2Ghz, bộ nhớ 64/128GB - Hàng chính hãng",Kindle, ...,5100000,5100000,0,0,4,5.0,2,6 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/2b/01/bf/744823f417320ef6397e472e8c51441b.jpg,2024-11-29
275773400,Điện thoại realme C53 (8GB/256GB) - Hàng Chính Hãng,Realme,"       realme C53 (8GB/256GB) là một chiếc điện thoại giá rẻ với thiết kế trẻ trung, màn hình rộng và camera chất lượng. Với những ưu điểm này, realme C53 là một lựa chọn đáng cân nhắc dành cho ng...",4790000,4790000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/ts/product/02/85/7e/b8f43becdadfcc90a4de572c110a7ede.jpg,2024-11-29
251448280,Samsung Galaxy A34 5G A346E (8+128G) Silver Bạc - Hàng Chính Hãng (chỉ giao HN và một số khu vực),Samsung,Samsung Galaxy A34 5G là mẫu điện thoại thông minh tầm trung mới của Samsung dự kiến sẽ được ra mắt vào tháng 03/2023. Thiết bị hứa hẹn sẽ cung cấp kết nối 5G hiện đại và một hiệu suất ổn định để mang...,7164000,7164000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5e/98/c8/c0707f38609c646dce89485f25ae5b60.jpg,2024-11-29
276257720,Máy tính bảng SAMSUNG Galaxy Tab S10 Ultra 256GB - Hàng chính hãng,Samsung,Máy tính bảng SAMSUNG Galaxy Tab S10 Ultra 256GB - Hàng chính hãng...,33990000,33990000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
275773550,Điện thoại vivo Y18 - Hàng Chính Hãng,Vivo,"       vivo Y18 - chiếc smartphone đến từ thương hiệu nổi tiếng với việc tối ưu hóa trải nghiệm người dùng. Với dung lượng pin khổng lồ và hiệu năng mượt mà, thiết bị hứa hẹn sẽ làm hài lòng cả nh...",4490000,4265500,5,224500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/14/cc/7e/5b3f49d4a71f8864ae9df4ff97144690.jpg,2024-11-29
249169833,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Đen - Hàng chính hãng,Samsung,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7164000,7164000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/fc/7a/54/d80dc1a643945f8f6de95241b0a439cc.jpg,2024-11-29
276079479,Điện thoại OPPO A3x 4GB/128GB - Hàng Chính Hãng,OPPO,"       OPPO A3x 4GB/128GB là một lựa chọn lý tưởng với thiết kế bền bỉ, màn hình sáng rõ và sức mạnh từ chip Snapdragon mới. Điện thoại còn có pin 5100 mAh, khả năng kháng nước, sạc nhanh 45W và c...",3990000,3890000,3,100000,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a4/ef/68/10d98325f6be355fbf7f416cdbc24443.jpg,2024-11-29
276181205,Sạc Nhanh Nhỏ Gọn Baseus Super Si Pro Quick Charger C+U 30W - Hàng Chính Hãng ,Baseus,"THÔNG TIN SẢN PHẨMCHI TIẾT BỘ SẠC NHANH , NHỎ GỌN BASEUS SUPER SI PRO QUICK CHARGER C+U 30W-Bộ sạc nhanh đa năng Baseus Super Si Pro Quick Charger với công suất sử dụng lên đến 30W hỗ trợ nhiều ...",441000,441000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e8/21/62/11d64e9ffb3fd93b6b922df412414fbc.jpg,2024-11-29
178311123,Điện thoại Panasonic KX-TGD310CX - Hàng chính hãng,Panasonic,Điện thoại bàn Panasonic KX-TGD310CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống điện thoại Panasonic KX-TGD310CX sẽ làm cho căn phòng của bạn trở nên nổi bật ...,1199000,1199000,0,0,12,5.0,1,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/15/18/c5/d2e2512a8fea2e075289a0a6cbe44382.jpg,2024-11-29
276032852,Điện thoại Realme Note 60 ( 4GB/128GB) - Hàng Chính Hãng,Realme,Đang cập nhật...,3590000,2590000,28,1000000,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/05/81/03/e0aae42b8ec663ea7f986d1436c8866a.png,2024-11-29
276094658,Điện thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,Xiaomi,"       Nằm trong phân khúc tầm trung, Xiaomi Redmi 14C 4GB/128GB là sự lựa chọn tuyệt hảo, hội tụ màn hình sắc nét, hiệu năng vượt trội và thiết kế hiện đại. Với hệ thống camera linh hoạt, dung lư...",3290000,3090000,6,200000,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a3/7c/7b/43eb44c800030217e4219d4590df145a.jpg,2024-11-29
275108186,Điện thoại vivo Y18s (6GB+128GB) - Hàng chính hãng - Bảo hành 1 đổi 1 trong tháng đầu tiên,Vivo,Thông số kỹ thuật:THÂN MÁYKích thước (cao x ngang x dày):163.63 × 75.58 × 8.39mm (Nâu Mocha)163.63 × 75.58 × 8.53mm (Xanh Hải Lưu)Trọng lượng: 185gChất liệu: PolymerPhương thức mở khóa...,4190000,4190000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
53380152,Điện Thoại IP Phone Fanvil X1S - Hàng Chính Hãng,Fanvil,"Điện thoại IP Fanvil X1SĐầy đủ tính năng, hiệu quả cao-Fanvil X1S / X1SP nổi bật với vẻ ngoài thanh lịch hoàn toàn mới với màn hình đèn nền rõ ràng và các phím dòng mới được thêm vào với đèn LED, gi...",950000,950000,0,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a7/ca/61/b87fe4db89fdff3ff664cadaa9942414.jpg,2024-11-29
275775811,Điện thoại realme Note 50 128GB - Hàng Chính Hãng,Realme,"       Thiết kế vuông vức, hỗ trợ chuẩn IP54realme Note 50 được thiết kế với hình dáng vuông vức, mang lại cảm giác sang trọng và lịch lãm. Mặt lưng và khung viền được làm phẳng, tạo nên một diện ...",2890000,2745500,5,144500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/11/6c/ed/e97f78dc62674c053ad86cefef0f0b23.jpg,2024-11-29
275774447,Máy tính bảng OPPO Pad Neo 4G 8GB/128GB - Hàng Chính Hãng,OPPO,"       OPPO Pad Neo 4G đánh dấu sự xuất hiện mới của OPPO trong thị trường máy tính bảng. Sản phẩm này thu hút sự chú ý với màn hình rộng, con chip ổn định trong phân khúc giá và RAM lớn, tạo ra m...",7990000,7590500,5,399500,1,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/0b/ca/3d/f0452e2a81711e843b94d691c58ddcc8.jpg,2024-11-29
273227290,"Combo Máy đọc sách Kindle Scribe kèm bút – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",Kindle,"Đọc và viết tự nhiên như khi làm trên giấyVới màn hình E-ink 10,2 inch, độ phân giải 300 ppi chống lóa. Kindle Scribe hoàn hảo để đọc và viết, ngay cả dưới ánh sáng mặt trời. Màn hình lớn cung c...",11178277,11178277,0,0,0,0.0,0,6 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/80/c5/f7/e5d2599cfc69887e398f60f6f65d97f8.jpg,2024-11-29
276369646,Điện thoại Xiaomi Redmi 14C - Hàng chính hãng,Xiaomi,"Màn hình: IPS LCD 6.88"", HD+, 120Hz, 600nitsHệ điều hành: Xiaomi HyperOSCamera sau: Camera chính 50 MP + Ống kính 5P, f/1,8 + Ống kính phụCamera trước: 13 MP, f/2.0Chipset: MediaTek He...",3290000,2949000,10,341000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/6d/33/02/3ec06bd545c7b66a2ca2bc7ef3ffc620.jpg,2024-11-29
276079503,Điện thoại OPPO A3 8GB/128GB - Hàng Chính Hãng,OPPO,"       Màn hìnhCông nghệ màn hình:IPS LCDĐộ phân giải:HD+ (720 x 1604 Pixels)Màn hình rộng:6.67"" - Tần số quét 90 HzĐộ sáng tối đa:1000 nitsMặt kính cảm ứng:Kính cường lực PandaCamera sauĐộ phân g...",5290000,5190000,2,100000,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/13/77/c5/2dd5da6c97085504a87f5db689d4ed85.jpg,2024-11-29
252884859,Tay con điện thoại bàn Panasonic TGDA30-hàng chính hãng,Panasonic,Panasonic TGDA30 (mở rộng cho các máy DECT Phone : TGC210; TGC212; TGC310; TGC312; TGC313; TGD310; TGD312; TGF310;TGF320)Chú ý : Không sử dụng được khi không có máy mẹ như trênQuý khách không kết ...,990000,990000,0,0,1,4.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/ea/bb/19/4bf6ecdc53dd2bcf3ddf481f1a36f164.jpg,2024-11-29
275775340,Máy tính bảng TCL Tab 10 Gen 2 4G 4GB/64GB - Hàng Chính Hãng,TCL,"        Với giá cả phải chăng, TCL Tab 10 Gen 2 LTE là một sự lựa chọn máy tính bảng của TCL dành cho những người đang tìm kiếm thiết bị giải trí cơ bản, có màn hình lớn và hỗ trợ đầy đủ kết nối đ...",3790000,3600500,5,189500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/03/89/2d/bdc8fef5874ffe5902690f924b57dcb0.jpg,2024-11-29
271467653,Điện thoại Realme C51 (4GB/128GB) - Hàng chính hãng ,Realme,"Thông số kỹ thuậtMàn hình6.73 inch, IPS LCD, HD, 720 x 1600 PixelsCamera sau50.0 MPCamera Selfie5.0 MPRAM4 GBBộ nhớ trong128 GBCPUUnisoc T612GPUMali-G57Dung lượng pin...",3990000,2890000,28,1100000,3,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/70/96/c5/5fb7425e80800e58fa7508a412781c33.jpg,2024-11-29
275775887,Điện thoại vivo Y18 4GB/128GB - Hàng Chính Hãng,Vivo,"       vivo Y18 4GB/128GB là một chiếc smartphone từ thương hiệu nổi tiếng, được tối ưu hóa để mang lại trải nghiệm tốt nhất cho người dùng. Với dung lượng pin lớn 5000 mAh và hiệu năng mượt mà, s...",3990000,3790500,5,199500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/eb/14/de/ba9d927ac24bb9fc89b31bc673503b8c.jpg,2024-11-29
72310352,Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,Vankyo,"Máy tính bảng Vankyo Z10 Trải nghiệm đọc thoải máiVới chế độ Reading Mode (chế độ đọc sách) và tính năng Eye Health, máy tính bảng Vankyo MatrixPad Z10 mang lại trải nghiệm đọc dễ chịu, máy...",2990000,2990000,0,0,13,4.6,8,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/55/83/e6/2ce6f69ef8546d708ea2e0e12b0d01c0.jpg,2024-11-29
11376644,Điện thoại bàn có dây Panasonic KX-TS560MX - Hàng chính hãng,Panasonic,"Điểm nổi bật Panasonic KX-TS560Đèn báo cuộc gọi đếnKiểu dáng thiết kế độc đáo mới lạBàn phím to, dễ sử dụng, thao tác đơn giảnHệ thống gọi bằng một phím bấmĐiều chỉnh âm lượng chuông với 3 mức l...",730000,730000,0,0,14,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/f8/92/99/fb17497864167c812f761c7bdea957b0.jpg,2024-11-29
272056193,Điện Thoại Xiaomi Redmi Note 12 8GB/128GB - Hàng Chính Hãng,Xiaomi,"Điện Thoại Xiaomi Redmi Note 12 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.Trải nghiệm thích hơn với màn hình lớn-Trang bị cho máy m...",5790000,3939000,32,1851000,7,4.8,4,18 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/59/44/ea/d714f8b9778c2730f4b410f7e5c336e6.jpg,2024-11-29
275775836,Điện thoại Xiaomi Redmi Note 13 (8GB/128GB) - Hàng Chính Hãng,Xiaomi,"       Khi được giới thiệu tại thị trường Việt Nam, chiếc điện thoại Xiaomi Redmi Note 13 (8GB/128GB) đã nhanh chóng thu hút sự chú ý của người tiêu dùng. Điều này không chỉ bởi việc sở hữu con ch...",5290000,4990000,6,300000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/f2/33/54/a57e457f5e71dc1a9f180114212b9462.jpg,2024-11-29
249178196,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Xanh - Hàng chính hãng,Samsung,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7164000,7164000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/b5/f3/39/cbc9a37798590ec00c5767a05730b72c.jpg,2024-11-29
29440849,điện thoại  IP622C - hàng chính hãng,Flyingvoice,"Hỗ trợ SIP V2.0 (RFC 3261,3262, 3263,3264)2*10/100 m RJ45 Cổng128*64 TFT2 Line-Phím & 2 tài khoản SIP4 các nút tùy chỉnh cho MÀN HÌNH LCD để lựa chọn10 phím đa chức năng, (Nếu Không Có BLF)Hỗ trợ ...",1650000,1650000,0,0,0,0.0,0,No warranty info,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/36/ae/47/11f587e464e6ff8ae28d4ea5cbb01723.jpg,2024-11-29
